coffee_H_mean,coffee_H_std,coffee_S_mean,coffee_S_std,coffee_V_mean,coffee_V_std,coffee_L_mean,coffee_L_std,coffee_A_mean,coffee_A_std,coffee_Bl_mean,coffee_Bl_std,coffee_grey_mean,coffee_grey_std,flash,agtron
9.939,31.935,35.022,69.92,18.687,39.835,15.073,33.956,129.87,4.51,131.67,8.973,14.115,31.494,1,Agtron 65
9.639,31.574,33.917,68.845,20.745,44.785,16.875,38.063,129.981,4.776,132.137,10.02,15.73,35.252,1,Agtron 75
9.264,30.724,33.64,68.809,20.293,44.083,16.469,37.357,129.953,4.773,132.101,9.978,15.347,34.568,1,Agtron 75
9.431,31.223,33.075,67.909,20.217,44.133,16.439,37.432,129.935,4.742,132.028,9.882,15.321,34.641,1,Agtron 75
9.646,31.618,33.696,68.582,20.305,44.083,16.449,37.322,129.99,4.805,132.016,9.84,15.338,34.565,1,Agtron 75
9.773,31.782,34.31,69.273,20.476,44.12,16.544,37.309,130.034,4.863,132.069,9.89,15.428,34.548,1,Agtron 75
9.778,31.83,34.037,68.781,20.732,44.731,16.776,37.838,130.046,4.879,132.084,9.938,15.647,35.048,1,Agtron 75
9.49,31.304,34.111,69.182,20.428,44.076,16.51,37.265,130.031,4.864,132.066,9.862,15.397,34.512,1,Agtron 75
9.652,31.628,33.492,68.464,20.158,43.913,16.317,37.138,129.992,4.832,131.987,9.852,15.208,34.382,1,Agtron 75
9.648,31.587,34.011,68.88,20.463,44.14,16.569,37.334,130.014,4.843,132.06,9.875,15.448,34.565,1,Agtron 75
9.569,31.436,33.854,68.645,20.598,44.364,16.729,37.63,129.996,4.812,132.078,9.903,15.593,34.838,1,Agtron 75
9.602,31.518,34.127,69.381,20.06,43.612,16.163,36.785,130.026,4.869,132.004,9.816,15.07,34.056,1,Agtron 75
9.262,30.747,33.564,68.607,20.457,44.428,16.662,37.792,129.936,4.733,132.099,9.945,15.525,34.994,1,Agtron 75
